group,bead_size,bead_number,bead_id,experiment,e_factor,beam_energy,dose_level,exp_variable,scf_count,raw_bead,scf_bead,calibrated_count,is_control,mean_control,adjusted_count
2,1.0,186,19_6,dose_rate,0.995,10.0,200.0,800.0,39.31,9.796,0.9952737516712983,9.749701671372037,False,0.6139580306558721,9.138645358832445
2,1.0,187,19_7,dose_rate,0.995,10.0,200.0,800.0,37.92,9.565,1.031988056987858,9.87096576508886,False,0.6139580306558721,9.237368409960215
2,1.0,188,19_8,dose_rate,0.995,10.0,200.0,800.0,37.23,9.487,1.0512379394182971,9.973094331261384,False,0.6139580306558721,9.32767835622539
2,1.0,189,19_9,dose_rate,0.995,10.0,200.0,800.0,39.74,10.23,0.9844393911648806,10.070814971616729,False,0.6139580306558721,9.466410501717071
2,1.0,191,20_1,dose_rate,0.995,10.0,200.0,4000.0,39.57,9.531,0.9886944276077012,9.423246589529,False,0.6139580306558721,8.816229705834541
2,1.0,192,20_2,dose_rate,0.995,10.0,200.0,4000.0,38.48,9.968,1.01687564320003,10.1362164114179,False,0.6139580306558721,9.511897444096885
2,1.0,193,20_3,dose_rate,0.995,10.0,200.0,4000.0,39.22,10.68,0.9975716587092738,10.654065315015044,False,0.6139580306558721,10.041598183995786
2,1.0,194,20_4,dose_rate,0.995,10.0,200.0,4000.0,39.22,9.599,0.9975716587092738,9.57569035195032,False,0.6139580306558721,8.963223220931061
2,1.0,195,20_5,dose_rate,0.995,10.0,200.0,0.0,38.88,0.5964,1.0063492435685504,0.6001866888642835,True,0.6139580306558721,-0.01766951086909023
2,1.0,196,20_6,dose_rate,0.995,10.0,200.0,0.0,41.82,0.5696,0.9351948906693105,0.5326870097252393,True,0.6139580306558721,-0.041483403629524206
2,1.0,197,20_7,dose_rate,0.995,10.0,200.0,0.0,43.23,0.5064,0.9045227542163721,0.45805032273517077,True,0.6139580306558721,-0.09728868612693842
2,1.0,198,20_8,dose_rate,0.995,10.0,200.0,0.0,37.79,0.4709,1.0355607598852115,0.48764556182994606,True,0.6139580306558721,-0.14814528293367676
2,1.0,210,21_10,energy_resp,1.004,0.06,200.0,0.06,38.83,35.7,1.0076531099011317,35.9732160234704,False,0.6139580306558721,35.354559304531236
2,1.0,211,22_1,energy_resp,1.004,0.06,200.0,0.06,40.61,38.08,0.9632245840639001,36.679592161153316,False,0.6139580306558721,36.08821269244212
2,1.0,212,22_2,energy_resp,1.004,0.06,200.0,0.06,36.19,33.61,1.0816484556954216,36.354204595923115,False,0.6139580306558721,35.69011784020239
2,1.0,213,22_3,energy_resp,1.004,0.06,200.0,0.06,36.96,39.92,1.0589674266678957,42.2739796725824,False,0.6139580306558721,41.62381811677666
2,1.0,214,22_4,energy_resp,1.004,0.06,200.0,0.06,39.4,38.23,0.992986406764497,37.961870330606715,False,0.6139580306558721,37.352218351841536
2,1.0,215,22_5,energy_resp,1.002,0.1,200.0,0.1,40.85,36.47,0.9575321832384579,34.921198722706556,False,0.6139580306558721,34.33331414919586
2,1.0,216,22_6,energy_resp,1.002,0.1,200.0,0.1,36.84,35.07,1.0624393593181303,37.25974833128683,False,0.6139580306558721,36.60745515454858
2,1.0,217,22_7,energy_resp,1.002,0.1,200.0,0.1,40.11,35.81,0.9753038570862568,34.92563112225886,False,0.6139580306558721,34.326835486871104
2,1.0,218,22_8,energy_resp,1.002,0.1,200.0,0.1,39.06,38.08,1.0016831345198576,38.14409376251618,False,0.6139580306558721,37.52910235790516
2,1.0,219,22_9,energy_resp,1.002,0.1,200.0,0.1,39.5,35.76,0.9904572117622569,35.4187498926183,False,0.6139580306558721,34.81065073343584
2,1.0,220,22_10,energy_resp,1.006,0.18,200.0,0.18,38.85,28.41,1.0071311581361835,28.612596202648973,False,0.6139580306558721,27.994259940187515
2,1.0,221,23_1,energy_resp,1.006,0.18,200.0,0.18,39.57,27.19,0.9886944276077012,26.882601486653396,False,0.6139580306558721,26.275584602958936
2,1.0,222,23_2,energy_resp,1.006,0.18,200.0,0.18,39.34,28.57,0.9945101334005614,28.41315451125404,False,0.6139580306558721,27.80256702828412
2,1.0,223,23_3,energy_resp,1.006,0.18,200.0,0.18,38.95,26.69,1.0045294892943577,26.81089206926641,False,0.6139580306558721,26.194153122283495
2,1.0,224,23_4,energy_resp,1.006,0.18,200.0,0.18,40.69,30.39,0.9613196118697842,29.214503004722744,False,0.6139580306558721,28.6242931089883
2,1.0,225,23_5,energy_resp,1.003,0.22,200.0,0.22,40.06,17.78,0.9765284680622413,17.362676162146652,False,0.6139580306558721,16.76312866701576
2,1.0,226,23_6,energy_resp,1.003,0.22,200.0,0.22,38.26,16.48,1.022759571493209,16.855077738208085,False,0.6139580306558721,16.227146285859668
2,1.0,227,23_7,energy_resp,1.003,0.22,200.0,0.22,39.61,16.25,0.9876899367238695,16.04996147176288,False,0.6139580306558721,15.443561303313269
2,1.0,228,23_8,energy_resp,1.003,0.22,200.0,0.22,37.92,18.0,1.031988056987858,18.575785025781443,False,0.6139580306558721,17.942187670652796
2,1.0,229,23_9,energy_resp,1.003,0.22,200.0,0.22,41.71,19.66,0.9376754558994503,18.434699462983193,False,0.6139580306558721,17.85900608668482
2,1.0,230,23_10,energy_resp,1.002,0.15,200.0,0.15,37.58,29.14,1.0413845983925851,30.34594719715993,False,0.6139580306558721,29.706580759975463
2,1.0,231,24_1,energy_resp,1.002,0.15,200.0,0.15,38.09,30.28,1.027353090297762,31.108251574216233,False,0.6139580306558721,30.477499894108792
2,1.0,232,24_2,energy_resp,1.002,0.15,200.0,0.15,37.5,32.25,1.0436204708168488,33.656760183843375,False,0.6139580306558721,33.01602101482851
2,1.0,233,24_3,energy_resp,1.002,0.15,200.0,0.15,39.16,29.98,0.9991095007684182,29.953302833037178,False,0.6139580306558721,29.339891531535827
2,1.0,234,24_4,energy_resp,1.002,0.15,200.0,0.15,37.38,27.93,1.0469923393420268,29.24249603782281,False,0.6139580306558721,28.599686683048592
2,1.0,235,24_5,energy_resp,0.995,6.0,200.0,6.0,38.74,9.848,1.0100086034833127,9.946564727103665,False,0.6139580306558721,9.326461833963561
2,1.0,236,24_6,energy_resp,0.995,6.0,200.0,6.0,37.58,10.88,1.0413845983925851,11.330264430511328,False,0.6139580306558721,10.690897993326859
2,1.0,237,24_7,energy_resp,0.995,6.0,200.0,6.0,38.2,9.672,1.0243761155298357,9.907765789404571,False,0.6139580306558721,9.27884184686296
2,1.0,238,24_8,energy_resp,0.995,6.0,200.0,6.0,38.61,9.881,1.013430490651115,10.013706678123667,False,0.6139580306558721,9.391502889876893
2,1.0,239,24_9,energy_resp,0.995,6.0,200.0,6.0,38.13,9.967,1.0262685541344747,10.22881867905831,False,0.6139580306558721,9.598732858637858
2,1.0,240,24_10,energy_resp,0.995,10.0,200.0,10.0,38.39,9.485,1.0192745026755348,9.667818657877447,False,0.6139580306558721,9.04202689151703
2,1.0,241,25_1,energy_resp,0.995,10.0,200.0,10.0,37.15,9.622,1.0535163689135996,10.136934501686655,False,0.6139580306558721,9.490119666564736
2,1.0,242,25_2,energy_resp,0.995,10.0,200.0,10.0,38.18,9.593,1.024916099723981,9.83202014465215,False,0.6139580306558721,9.202764674478116
2,1.0,243,25_3,energy_resp,0.995,10.0,200.0,10.0,38.61,10.01,1.013430490651115,10.14443921141766,False,0.6139580306558721,9.522235423170887
2,1.0,244,25_4,energy_resp,0.995,10.0,200.0,10.0,38.83,9.607,1.0076531099011317,9.680523426820171,False,0.6139580306558721,9.061866707881007
2,1.0,245,25_5,energy_resp,0.995,10.0,200.0,10.0,39.06,9.264,1.0016831345198576,9.27959255819196,False,0.6139580306558721,8.664601153580946
2,1.0,246,25_6,energy_resp,0.995,10.0,200.0,10.0,38.46,9.859,1.0174077467713858,10.030622975419092,False,0.6139580306558721,9.405977318837303
2,1.0,247,25_7,energy_resp,0.995,10.0,200.0,10.0,36.12,8.948,1.0837586383056637,9.697472295559079,False,0.6139580306558721,9.032089976278643
2,1.0,248,25_8,energy_resp,0.995,10.0,200.0,10.0,39.73,10.14,0.9846886733360349,9.984743147627395,False,0.6139580306558721,9.380185628936859
2,1.0,249,25_9,energy_resp,0.995,10.0,200.0,10.0,37.52,9.615,1.0430606031073293,10.029027698876972,False,0.6139580306558721,9.388632265138469
2,1.0,250,25_10,energy_resp,0.0,0.0,200.0,0.0,36.83,0.6445,1.0627297149594548,0.6849293012913685,True,0.6139580306558721,0.032457858375385444
2,1.0,251,26_1,energy_resp,0.0,0.0,200.0,0.0,42.19,0.6133,0.9269466395074943,0.5684963740099462,True,0.6139580306558721,-0.0006099593051535653
2,1.0,252,26_2,energy_resp,0.0,0.0,200.0,0.0,37.97,0.6052,1.0306204958727334,0.6237315241021782,True,0.6139580306558721,-0.009026205897423511
2,1.0,253,26_3,energy_resp,0.0,0.0,200.0,0.0,38.49,0.6589,1.016609800077146,0.6698441972708316,True,0.6139580306558721,0.045688446470007166
2,1.0,254,26_4,energy_resp,0.0,0.0,200.0,0.0,41.88,0.8209,0.9338473788814758,0.7665953133238035,True,0.6139580306558721,0.19325221565258457
3,1.5,1,1_1,linearity,0.995,6.0,10.0,10.0,110.2,1.911,0.9811347054392335,1.8749484220943753,False,0.6530161371580657,1.2342516267167303
3,1.5,2,1_2,linearity,0.995,6.0,10.0,10.0,109.6,1.812,0.9865154804770311,1.7875660506243805,False,0.6530161371580657,1.1433555223166365
3,1.5,3,1_3,linearity,0.995,6.0,10.0,10.0,103.2,1.794,1.047810871632104,1.8797727037079945,False,0.6530161371580657,1.195535295842572
3,1.5,4,1_4,linearity,0.995,6.0,10.0,10.0,108.3,1.959,0.9983787287235124,1.955823929569361,False,0.6530161371580657,1.3038665087175523
3,1.5,5,1_5,linearity,0.995,6.0,10.0,10.0,107.2,2.297,1.008642006844574,2.3168506897219867,False,0.6530161371580657,1.6581911826369835
3,1.5,6,1_6,linearity,0.995,6.0,25.0,25.0,114.6,3.511,0.9434002285458551,3.3122782024244977,False,0.6530161371580657,2.6962226293854465
3,1.5,7,1_7,linearity,0.995,6.0,25.0,25.0,114.5,3.854,0.9442255683213312,3.6390453403104104,False,0.6530161371580657,3.0224508070793354
3,1.5,8,1_8,linearity,0.995,6.0,25.0,25.0,117.2,3.909,0.9224365793442643,3.6058045886567287,False,0.6530161371580657,3.0034386168400378
3,1.5,9,1_9,linearity,0.995,6.0,25.0,25.0,113.5,3.723,0.9525590929925092,3.5463775032111116,False,0.6530161371580657,2.9243410438903523
3,1.5,10,1_10,linearity,0.995,6.0,25.0,25.0,102.0,3.632,1.0601617348813117,3.850507421088924,False,0.6530161371580657,3.1582047002139366
3,1.5,11,2_1,linearity,0.995,6.0,50.0,50.0,115.0,6.974,0.9401132476262537,6.556349788945494,False,0.6530161371580657,5.942440667489474
3,1.5,12,2_2,linearity,0.995,6.0,50.0,50.0,111.5,6.461,0.9696753709195257,6.265072571511056,False,0.6530161371580657,5.631858906495873
3,1.5,13,2_3,linearity,0.995,6.0,50.0,50.0,109.1,7.005,0.9910447505367089,6.942268477509646,False,0.6530161371580657,6.295100262763386
3,1.5,14,2_4,linearity,0.995,6.0,50.0,50.0,112.5,7.405,0.9610410271600951,7.116508806120504,False,0.6530161371580657,6.488933506914
3,1.5,15,2_5,linearity,0.995,6.0,50.0,50.0,98.54,6.406,1.0974608298585853,7.030334076074097,False,0.6530161371580657,6.3136744442775585
3,1.5,16,2_6,linearity,0.995,6.0,100.0,100.0,111.0,13.58,0.9740509859109169,13.227612388670252,False,0.6530161371580657,12.5915413764557
3,1.5,17,2_7,linearity,0.995,6.0,100.0,100.0,106.1,13.93,1.0191184885497433,14.196320545497924,False,0.6530161371580657,13.530819726798804
3,1.5,18,2_8,linearity,0.995,6.0,100.0,100.0,111.7,13.15,0.9679361125742645,12.728359880351578,False,0.6530161371580657,12.096281979102537
3,1.5,19,2_9,linearity,0.995,6.0,100.0,100.0,110.3,12.55,0.9802436110675498,12.30205731889775,False,0.6530161371580657,11.661942422524545
3,1.5,20,2_10,linearity,0.995,6.0,100.0,100.0,100.4,11.88,1.077089710571784,12.795825761592795,False,0.6530161371580657,12.09246879942251
3,1.5,21,3_1,linearity,0.995,6.0,250.0,250.0,115.9,30.86,0.9328006351814708,28.78622760170019,False,0.6530161371580657,28.177093734175397
3,1.5,22,3_2,linearity,0.995,6.0,250.0,250.0,115.6,38.31,0.9352254996484827,35.828488891533375,False,0.6530161371580657,35.217771548381194
3,1.5,23,3_3,linearity,0.995,6.0,250.0,250.0,111.0,35.51,0.9740509859109169,34.58855050969666,False,0.6530161371580657,33.9524794974821
3,1.5,24,3_4,linearity,0.995,6.0,250.0,250.0,109.8,31.69,0.984715343109496,31.20562922313993,False,0.6530161371580657,30.56259421358229
3,1.5,25,3_5,linearity,0.995,6.0,250.0,250.0,112.8,31.05,0.9584806286547544,29.760823519730124,False,0.6530161371580657,29.13492020206516
3,1.5,26,3_6,linearity,0.995,6.0,500.0,500.0,117.9,66.6,0.9169507585948309,61.06892052241573,False,0.6530161371580657,60.47013688007398
3,1.5,27,3_7,linearity,0.995,6.0,500.0,500.0,111.3,62.41,0.9714208909692799,60.62637780539275,False,0.6530161371580657,59.99202428761734
3,1.5,28,3_8,linearity,0.995,6.0,500.0,500.0,126.6,63.28,0.8538400805456768,54.03100029693043,False,0.6530161371580657,53.47342894578176
3,1.5,29,3_9,linearity,0.995,6.0,500.0,500.0,130.6,64.07,0.8276495641509213,53.02750757514952,False,0.6530161371580657,52.48703905384713
3,1.5,30,3_10,linearity,0.995,6.0,500.0,500.0,105.2,62.5,1.0278534182990309,64.24083864368943,False,0.6530161371580657,63.56963377490708
3,1.5,31,4_1,linearity,0.995,6.0,1000.0,1000.0,112.8,130.4,0.9584806286547544,124.98587397657998,False,0.6530161371580657,124.35997065891502
3,1.5,32,4_2,linearity,0.995,6.0,1000.0,1000.0,106.9,130.5,1.0114778075519486,131.99785388552928,False,0.6530161371580657,131.33734255482062
3,1.5,33,4_3,linearity,0.995,6.0,1000.0,1000.0,111.1,135.7,0.9731727065997342,132.05953628558393,False,0.6530161371580657,131.42403880393252
3,1.5,34,4_4,linearity,0.995,6.0,1000.0,1000.0,113.4,126.0,0.9534005430881113,120.12846842910203,False,0.6530161371580657,119.50588248929023
3,1.5,35,4_5,linearity,0.995,6.0,1000.0,1000.0,109.9,120.9,0.9838177357713176,118.9435642547523,False,0.6530161371580657,118.30111539727133
3,1.5,36,4_6,linearity,0.995,6.0,2000.0,2000.0,110.3,268.0,0.9802436110675498,262.7052877661033,False,0.6530161371580657,262.06517286973013
3,1.5,37,4_7,linearity,0.995,6.0,2000.0,2000.0,111.0,254.7,0.9740509859109169,248.0907861115105,False,0.6530161371580657,247.45471509929598
3,1.5,38,4_8,linearity,0.995,6.0,2000.0,2000.0,108.9,254.1,0.9928681250141821,252.28779056610367,False,0.6530161371580657,251.63943165839953
3,1.5,39,4_9,linearity,0.995,6.0,2000.0,2000.0,107.4,244.3,1.0067602904605342,245.9515389595085,False,0.6530161371580657,245.29410824358783
3,1.5,40,4_10,linearity,0.995,6.0,2000.0,2000.0,109.8,258.8,0.984715343109496,254.84433079673758,False,0.6530161371580657,254.20129578717993
3,1.5,41,5_1,linearity,0.995,6.0,3000.0,3000.0,105.5,382.3,1.0249251851931573,391.8288982993441,False,0.6530161371580657,391.1596056140332
3,1.5,42,5_2,linearity,0.995,6.0,3000.0,3000.0,118.5,384.6,0.9123002963539838,350.8706939777422,False,0.6530161371580657,350.2749471622889
3,1.5,43,5_3,linearity,0.995,6.0,3000.0,3000.0,117.9,373.8,0.9169507585948309,342.7561935627478,False,0.6530161371580657,342.157409920406
3,1.5,44,5_4,linearity,0.995,6.0,3000.0,3000.0,108.7,419.1,0.9946982213328237,416.8780245605864,False,0.6530161371580657,416.2284705704537
3,1.5,45,5_5,linearity,0.995,6.0,3000.0,3000.0,107.7,383.1,1.0039508435928552,384.6135681804229,False,0.6530161371580657,383.95797207864325
3,1.5,46,5_6,linearity,0.995,6.0,5000.0,5000.0,104.9,597.0,1.0307984313945218,615.3866635425295,False,0.6530161371580657,614.7135355326717
3,1.5,47,5_7,linearity,0.995,6.0,5000.0,5000.0,113.2,772.4,0.9550879109793299,737.7099024404343,False,0.6530161371580657,737.0862146221604
3,1.5,48,5_8,linearity,0.995,6.0,5000.0,5000.0,110.6,656.7,0.9775800133690243,641.9767947794384,False,0.6530161371580657,641.3384192553452
3,1.5,49,5_9,linearity,0.995,6.0,5000.0,5000.0,118.4,709.6,0.9130720948503355,647.915958505798,False,0.6530161371580657,647.3197076934721
3,1.5,50,5_10,linearity,0.995,6.0,5000.0,5000.0,110.2,626.1,0.9811347054392335,614.2884390755041,False,0.6530161371580657,613.6477422801265
3,1.5,51,6_1,linearity,0.995,6.0,0.0,0.0,96.88,0.6247,1.116303411716601,0.6973547412993607,True,0.6530161371580657,-0.03160940051618395
3,1.5,52,6_2,linearity,0.995,6.0,0.0,0.0,104.3,0.7103,1.0367393778172822,0.7363959800636156,True,0.6530161371580657,0.059388436321717517
3,1.5,53,6_3,linearity,0.995,6.0,0.0,0.0,110.0,0.7295,0.9829217633526747,0.7170414263657762,True,0.6530161371580657,0.0751776533326182
3,1.5,54,6_4,linearity,0.995,6.0,0.0,0.0,104.4,0.6757,1.035744469047072,0.6998525377351066,True,0.6530161371580657,0.02349468547515579
3,1.5,55,6_5,linearity,0.995,6.0,0.0,0.0,107.0,1.202,1.0105307705607818,1.2146579862140596,True,0.6530161371580657,0.5547650859430944
3,1.5,56,6_6,linearity,0.995,10.0,10.0,10.0,111.3,2.088,0.9714208909692799,2.0283268203438563,False,0.6530161371580657,1.3939733025684506
3,1.5,57,6_7,linearity,0.995,10.0,10.0,10.0,115.5,2.006,0.9360365918174895,1.8776894031858837,False,0.6530161371580657,1.2664424037586255
3,1.5,58,6_8,linearity,0.995,10.0,10.0,10.0,109.4,1.744,0.9883222114846338,1.7236339368292015,False,0.6530161371580657,1.078243584017989
3,1.5,59,6_9,linearity,0.995,10.0,10.0,10.0,116.1,1.798,0.9311910326147913,1.6742814766413947,False,0.6530161371580657,1.0661987055670532
3,1.5,60,6_10,linearity,0.995,10.0,10.0,10.0,114.1,1.971,0.9475414192127086,1.8676041372682488,False,0.6530161371580657,1.2488442998966942
3,1.5,61,7_1,linearity,0.995,10.0,25.0,25.0,115.2,3.617,0.9384783315662522,3.394476125275134,False,0.6530161371580657,2.7816346303891937
3,1.5,62,7_2,linearity,0.995,10.0,25.0,25.0,106.5,3.406,1.0152837729615625,3.458056530707082,False,0.6530161371580657,2.7950598431684557
3,1.5,63,7_3,linearity,0.995,10.0,25.0,25.0,109.0,3.455,0.9919555998620154,3.4272065975232633,False,0.6530161371580657,2.779443583469058
3,1.5,64,7_4,linearity,0.995,10.0,25.0,25.0,92.58,3.033,1.1682613310895698,3.5433366171946648,False,0.6530161371580657,2.780443115575414
3,1.5,65,7_5,linearity,0.995,10.0,25.0,25.0,108.7,3.613,0.9946982213328237,3.593844673675492,False,0.6530161371580657,2.9442906835427327
3,1.5,66,7_6,linearity,0.995,10.0,50.0,50.0,96.48,6.806,1.1209409340516676,7.6291239971556495,False,0.6530161371580657,6.897131478418876
3,1.5,67,7_7,linearity,0.995,10.0,50.0,50.0,106.8,7.64,1.01242662127353,7.734939386529769,False,0.6530161371580657,7.073808465149737
3,1.5,68,7_8,linearity,0.995,10.0,50.0,50.0,109.6,6.795,0.9865154804770311,6.7033726898414265,False,0.6530161371580657,6.059162161533682
3,1.5,69,7_9,linearity,0.995,10.0,50.0,50.0,110.3,7.011,0.9802436110675498,6.872487957194592,False,0.6530161371580657,6.232373060821387
3,1.5,70,7_10,linearity,0.995,10.0,50.0,50.0,110.6,6.979,0.9775800133690243,6.822530913302421,False,0.6530161371580657,6.184155389209251
3,1.5,71,8_1,linearity,0.995,10.0,100.0,100.0,111.7,12.97,0.9679361125742645,12.554131380088212,False,0.6530161371580657,11.922053478839171
3,1.5,72,8_2,linearity,0.995,10.0,100.0,100.0,107.7,12.77,1.0039508435928552,12.820452272680761,False,0.6530161371580657,12.164856170901174
3,1.5,73,8_3,linearity,0.995,10.0,100.0,100.0,110.5,13.62,0.9784662694227553,13.326710589537926,False,0.6530161371580657,12.687756325940015
3,1.5,74,8_4,linearity,0.995,10.0,100.0,100.0,107.4,13.04,1.0067602904605342,13.128154187605364,False,0.6530161371580657,12.470723471684694
3,1.5,75,8_5,linearity,0.995,10.0,100.0,100.0,110.3,13.35,0.9802436110675498,13.086252207751789,False,0.6530161371580657,12.446137311378585
3,1.5,76,8_6,linearity,0.995,10.0,250.0,250.0,107.0,35.69,1.0105307705607818,36.0658432013143,False,0.6530161371580657,35.40595030104333
3,1.5,77,8_7,linearity,0.995,10.0,250.0,250.0,104.9,32.62,1.0307984313945218,33.624644832089295,False,0.6530161371580657,32.951516822231454
3,1.5,78,8_8,linearity,0.995,10.0,250.0,250.0,105.7,31.7,1.0229822813188951,32.42853831780897,False,0.6530161371580657,31.760514380080963
3,1.5,79,8_9,linearity,0.995,10.0,250.0,250.0,103.1,32.2,1.0488291081631054,33.772297282851994,False,0.6530161371580657,33.08739495010039
3,1.5,80,8_10,linearity,0.995,10.0,250.0,250.0,108.0,31.74,1.001157033072841,31.776724229731972,False,0.6530161371580657,31.122952531306115
3,1.5,81,9_1,linearity,0.995,10.0,500.0,500.0,106.4,62.63,1.0162397438400266,63.647095156700864,False,0.6530161371580657,62.98347420475195
3,1.5,82,9_2,linearity,0.995,10.0,500.0,500.0,114.5,65.65,0.9442255683213312,61.9884085602954,False,0.6530161371580657,61.371814027064325
3,1.5,83,9_3,linearity,0.995,10.0,500.0,500.0,103.7,62.94,1.0427492018057836,65.63063476165601,False,0.6530161371580657,64.94970270586815
3,1.5,84,9_4,linearity,0.995,10.0,500.0,500.0,112.8,65.86,0.9584806286547544,63.12553420320212,False,0.6530161371580657,62.499630885537165
3,1.5,85,9_5,linearity,0.995,10.0,500.0,500.0,112.5,64.47,0.9610410271600951,61.95831502101133,False,0.6530161371580657,61.330739721804825
3,1.5,86,9_6,linearity,0.995,10.0,1000.0,1000.0,111.9,125.9,0.9662030822999019,121.64496806155766,False,0.6530161371580657,121.01402185704396
3,1.5,87,9_7,linearity,0.995,10.0,1000.0,1000.0,105.5,120.8,1.0249251851931573,123.8109623713334,False,0.6530161371580657,123.14166968602255
3,1.5,88,9_8,linearity,0.995,10.0,1000.0,1000.0,107.2,124.7,1.008642006844574,125.77765825351838,False,0.6530161371580657,125.11899874643339
3,1.5,89,9_9,linearity,0.995,10.0,1000.0,1000.0,116.3,130.9,0.9295869754077792,121.68293508087831,False,0.6530161371580657,121.07589978504507
3,1.5,90,9_10,linearity,0.995,10.0,1000.0,1000.0,107.9,126.7,1.0020865739396756,126.96436891815691,False,0.6530161371580657,126.30999021454485
3,1.5,91,10_1,linearity,0.995,10.0,2000.0,2000.0,111.5,268.2,0.9696753709195257,260.0669344806168,False,0.6530161371580657,259.4337208156016
3,1.5,92,10_2,linearity,0.995,10.0,2000.0,2000.0,109.8,258.2,0.984715343109496,254.25350159087188,False,0.6530161371580657,253.6104665813142
3,1.5,93,10_3,linearity,0.995,10.0,2000.0,2000.0,108.8,257.5,0.9937823306223746,255.89895013526146,False,0.6530161371580657,255.24999423654248
3,1.5,94,10_4,linearity,0.995,10.0,2000.0,2000.0,109.5,286.8,0.9874180195136886,283.1914879965259,False,0.6530161371580657,282.5466880956628
3,1.5,95,10_5,linearity,0.995,10.0,2000.0,2000.0,107.6,269.0,1.0048855820397289,270.31422156868706,False,0.6530161371580657,269.6580150676176
3,1.5,96,10_6,linearity,0.995,10.0,3000.0,3000.0,108.7,375.5,0.9946982213328237,373.5091821104753,False,0.6530161371580657,372.8596281203425
3,1.5,97,10_7,linearity,0.995,10.0,3000.0,3000.0,110.2,391.3,0.9811347054392335,383.9180102383721,False,0.6530161371580657,383.2773134429944
3,1.5,98,10_8,linearity,0.995,10.0,3000.0,3000.0,112.7,379.5,0.9593325776102518,364.06671320309056,False,0.6530161371580657,363.4402535490096
3,1.5,99,10_9,linearity,0.995,10.0,3000.0,3000.0,105.7,390.5,1.0229822813188951,399.47458085502853,False,0.6530161371580657,398.8065569173005
3,1.5,100,10_10,linearity,0.995,10.0,3000.0,3000.0,106.2,396.1,1.0181570965248634,403.2920259334984,False,0.6530161371580657,402.6271529193057
3,1.5,101,11_1,linearity,0.995,10.0,5000.0,5000.0,104.2,627.9,1.0377361997914192,651.5945598490321,False,0.6530161371580657,650.9169013644553
3,1.5,102,11_2,linearity,0.995,10.0,5000.0,5000.0,112.3,639.2,0.962755572629577,615.3933620248257,False,0.6530161371580657,614.7646670997598
3,1.5,103,11_3,linearity,0.995,10.0,5000.0,5000.0,101.4,627.9,1.06644700135106,669.6220721483306,False,0.6530161371580657,668.9256650470246
3,1.5,104,11_4,linearity,0.995,10.0,5000.0,5000.0,105.2,673.6,1.0278534182990309,692.3620625662272,False,0.6530161371580657,691.6908576974449
3,1.5,105,11_5,linearity,0.995,10.0,5000.0,5000.0,104.3,608.4,1.0367393778172822,630.7522374640345,False,0.6530161371580657,630.0752299202926
3,1.5,106,11_6,linearity,0.995,10.0,0.0,0.0,104.6,0.4773,1.0337603691285238,0.49341382418504437,True,0.6530161371580657,-0.18164837881036033
3,1.5,107,11_7,linearity,0.995,10.0,0.0,0.0,124.2,0.4136,0.8703654223208088,0.3599831386718865,True,0.6530161371580657,-0.20837952732799656
3,1.5,108,11_8,linearity,0.995,10.0,0.0,0.0,105.5,0.4543,1.0249251851931573,0.4656235116332514,True,0.6530161371580657,-0.20366917367759937
3,1.5,109,11_9,linearity,0.995,10.0,0.0,0.0,103.7,0.6011,1.0427492018057836,0.6267965452054565,True,0.6530161371580657,-0.05413551058241265
3,1.5,110,11_10,linearity,0.995,10.0,0.0,0.0,105.6,0.5069,1.0239528116139291,0.5190416802071007,True,0.6530161371580657,-0.1496160294651679
3,1.5,111,12_1,dose_rate,0.995,6.0,200.0,600.0,104.4,24.31,1.035744469047072,25.17894804253432,False,0.6530161371580657,24.502590190274372
3,1.5,112,12_2,dose_rate,0.995,6.0,200.0,600.0,105.6,26.38,1.0239528116139291,27.01187517037545,False,0.6530161371580657,26.343217460703183
3,1.5,113,12_3,dose_rate,0.995,6.0,200.0,600.0,99.24,24.07,1.0897044896332757,26.229187065472946,False,0.6530161371580657,25.517592449008824
3,1.5,114,12_4,dose_rate,0.995,6.0,200.0,600.0,103.4,23.74,1.045780318293717,24.826824756292844,False,0.6530161371580657,24.143913332524747
3,1.5,115,12_5,dose_rate,0.995,6.0,200.0,600.0,102.2,26.39,1.0580830774077212,27.922812412789764,False,0.6530161371580657,27.231867088788654
3,1.5,116,12_6,dose_rate,0.995,6.0,200.0,500.0,108.1,23.91,1.0002292151020007,23.915480533088836,False,0.6530161371580657,23.262314714770284
3,1.5,117,12_7,dose_rate,0.995,6.0,200.0,500.0,95.26,21.91,1.135326413584606,24.875001721638718,False,0.6530161371580657,24.13361525262618
3,1.5,118,12_8,dose_rate,0.995,6.0,200.0,500.0,101.1,23.69,1.0696176647614541,25.33924247819885,False,0.6530161371580657,24.640764882520294
3,1.5,119,12_9,dose_rate,0.995,6.0,200.0,500.0,101.9,25.45,1.06120412934994,27.00764509195597,False,0.6530161371580657,26.314661670671683
3,1.5,120,12_10,dose_rate,0.995,6.0,200.0,500.0,96.06,22.8,1.1258519840858656,25.669425237157736,False,0.6530161371580657,24.93422572349824
3,1.5,121,13_1,dose_rate,0.995,6.0,200.0,400.0,109.3,24.96,0.9892280609348716,24.691132400934396,False,0.6530161371580657,24.04515051381434
3,1.5,122,13_2,dose_rate,0.995,6.0,200.0,400.0,108.8,25.54,0.9937823306223746,25.381200724095446,False,0.6530161371580657,24.732244825376487
